Date,FW_temp,FW_pH,FW_BOD,FW_COD,FW_SS,FW_TN,FW_TP,FW_TS,FW_VS,FW_VS%,MCA_in,MCA_eff,MCA_temp,MCA_pH,MCA_TS,MCA_VS,MCA_VS%,MCA_VFA,MCA_Alk,MCA_VFA/TA,MCA_OLR,MCA_efficiency,MCA_HRT,MCB_in,MCB_eff,MCB_temp,MCB_pH,MCB_TS,MCB_VS,MCB_VS%,MCB_VFA,MCB_Alk,MCB_VFA/TA,MCB_OLR,MCB_efficiency,MCB_HRT,MHC_in,MHC_eff,MHC_temp,MHC_pH,MHC_TS,MHC_VS,MHC_VS%,MHC_VFA,MHC_Alk,MHC_VFA/TA,MHC_OLR,MHC_efficiency,MHC_HRT,MHA_in,MHA_eff,MHA_temp,MHA_pH,MHA_TS,MHA_VS,MHA_VS%,MHA_VFA,MHA_Alk,MHA_VFA/TA,MHA_OLR,MHA_efficiency,MHA_HRT,MHB_in,MHB_eff,MHB_temp,MHB_pH,MHB_TS,MHB_VS,MHB_VS%,MHB_VFA,MHB_Alk,MHB_VFA/TA,MHB_OLR,MHB_efficiency,MHB_HRT,BP,CH4,CO2,deH2S,NH3
2022-03-26,,,,,,,,,,,85.0,,,,,,,,,,,,35.0,65.0,,,,,,,,,,,,46.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,50.0,,,,,,,,,,,,35.0,21540.0,59.5,43.9,19.0,0.0
2022-03-27,,,,,,,,,,,85.0,,,,,,,,,,,,35.0,65.0,,,,,,,,,,,,46.0,0.0,,,,,,,,,,,,,0.0,62.0,,,,,,,,,,,,50.0,,,,,,,,,,,,35.0,21070.0,59.5,43.7,18.0,0.0
2022-03-28,,,,,,,,,,,85.0,,36.4,7.4,49780.0,33700.0,67.7,4620.0,13070.0,0.35,,,35.0,65.0,,,,,,,,,,,,46.0,0.0,,,,,,,,,,,,,0.0,23.0,46.6,6.38,65810.0,38510.0,58.5,5014.0,7885.0,0.64,,,,50.0,,,,,,,,,,,,35.0,20915.0,60.1,42.5,21.0,0.0
2022-03-29,,,,,,,,,,,85.0,,,,,,,,,,,,35.0,65.0,,27.7,7.48,52350.0,37380.0,71.4,5741.0,12985.0,0.44,,,46.0,0.0,,24.6,3.98,141530.0,122090.0,86.3,,,,,,,0.0,,,,,,,,,,,,,50.0,,31.7,7.66,55390.0,27470.0,49.6,3011.0,15695.0,0.19,,,35.0,22058.0,61.2,41.5,19.0,0.0
2022-03-30,,,,,,,,,,,85.0,,,,,,,,,,,,35.0,65.0,,,,,,,,,,,,46.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,50.0,,,,,,,,,,,,35.0,19814.0,60.4,42.4,17.0,0.0
2022-03-31,18.1,4.5,82078.0,49249.2,,1496.441,517.346,160490.0,143990.0,89.7,85.0,,35.4,7.47,52580.0,35670.0,67.8,4020.0,12185.0,0.33,4.08,0.76,35.0,65.0,,,,,,,,,,3.12,,46.0,0.0,,,,,,,,,,0.0,,,0.0,73.0,44.5,6.44,60490.0,34210.0,56.6,5239.0,8405.0,0.62,0.0,0.85,,50.0,,,,,,,,,,4.13,,35.0,20659.0,59.4,43.3,15.0,0.0
2022-04-01,,,,,,,,,,,85.0,,,,,,,,,,,,35.0,65.0,,32.0,7.42,53740.0,37880.0,70.5,5693.0,13025.0,0.44,,,46.0,0.0,,30.0,4.17,142930.0,121320.0,84.9,,,,,,,0.0,102.0,,,,,,,,,,,,50.0,,36.2,7.74,52460.0,25180.0,48.0,2453.0,15520.0,0.16,,,35.0,20774.0,59.0,44.1,17.0,0.0
2022-04-02,,,,,,,,,,,85.0,,,,,,,,,,,,35.0,65.0,,,,,,,,,,,,46.0,,,,,,,,,,,,,,0.0,54.0,,,,,,,,,,,,50.0,,,,,,,,,,,,35.0,21096.0,59.6,43.5,20.0,0.0
2022-04-03,,,,,,,,,,,85.0,,,,,,,,,,,,35.0,55.0,,,,,,,,,,,,55.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,50.0,,,,,,,,,,,,35.0,21342.0,60.1,42.8,24.0,0.0
2022-04-04,,,,,,,,,,,85.0,,36.3,7.5,52430.0,35290.0,67.3,4343.0,12155.0,0.36,,,35.0,70.0,,,,,,,,,,,,43.0,0.0,,,,,,,,,,,,,0.0,,44.3,6.69,55960.0,30520.0,54.5,5063.0,8830.0,0.57,,,,55.0,,,,,,,,,,,,32.0,21755.0,59.8,44.0,26.0,0.0
2022-04-05,,,,,,,,,,,85.0,,,,,,,,,,,,35.0,65.0,,31.8,7.37,57080.0,39940.0,70.0,5708.0,13080.0,0.44,,,46.0,0.0,,29.7,4.37,124540.0,104400.0,83.8,,,,,,,0.0,89.0,,,,,,,,,,,,55.0,,37.1,7.66,52290.0,25960.0,49.6,2794.0,15765.0,0.18,,,32.0,21779.0,60.3,41.3,10.0,0.0
2022-04-06,,,,,,,,,,,85.0,,,,,,,,,,,,35.0,65.0,,,,,,,,,,,,46.0,0.0,,,,,,,,,,,,,0.0,41.0,,,,,,,,,,,,55.0,,,,,,,,,,,,32.0,21361.0,60.8,42.2,20.0,0.0
2022-04-07,,,124209.1,75755.7,,2741.892,683.864,152700.0,135900.0,89.0,85.0,,35.1,7.48,50000.0,33600.0,67.2,4204.0,12125.0,0.35,3.85,0.75,35.0,65.0,,,,,,,,,,2.94,,46.0,0.0,,,,,,,,,,0.0,,,,100.0,40.3,6.77,54260.0,28890.0,53.2,5610.0,9480.0,0.59,,0.86,,55.0,,,,,,,,,,4.29,,32.0,21729.0,58.8,40.6,11.0,2.0
2022-04-08,,,,,,,,,,,85.0,,,,,,,,,,,,35.0,65.0,,,,57040.0,39610.0,69.4,5314.0,12960.0,0.41,,,46.0,,,,,161480.0,137410.0,85.1,,,,,,,,99.0,,,,,,,,,,,,55.0,,,,55040.0,26770.0,48.6,2430.0,14990.0,0.16,,,32.0,21304.0,60.5,40.2,32.0,0.0
2022-04-09,,,,,,,,,,,85.0,,,,,,,,,,,,35.0,65.0,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,55.0,,,,,,,,,,,,32.0,21978.0,58.6,43.6,28.0,0.0
2022-04-10,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,42.0,,,,,,,,,,,,71.0,,,,,,,,,,,,,,0.0,88.0,,,,,,,,,,,,58.0,,,,,,,,,,,,30.0,22289.0,61.3,41.1,18.0,0.0
2022-04-11,,,,,,,,,,,100.0,,29.0,7.5,49800.0,32490.0,65.2,4335.0,11970.0,0.36,,,30.0,42.0,,,,,,,,,,,,71.0,0.0,,,,,,,,,,,,,0.0,35.0,39.0,7.1,53160.0,26690.0,50.2,4759.0,9995.0,0.48,,,,58.0,,,,,,,,,,,,30.0,24460.0,60.0,41.5,9.0,0.0
2022-04-12,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,34.0,,38.7,7.46,54050.0,37460.0,69.3,4429.0,12805.0,0.35,,,88.0,,,28.4,4.8,160580.0,138380.0,86.2,,,,,,,18.0,62.0,,,,,,,,,,,97.0,58.0,,39.8,7.61,57800.0,30940.0,53.5,3158.0,14635.0,0.22,,,30.0,24188.0,61.3,40.0,11.0,0.0
2022-04-13,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,34.0,,,,,,,,,,,,88.0,,,,,,,,,,,,,,18.0,,,,,,,,,,,,97.0,58.0,,,,,,,,,,,,30.0,25609.0,62.8,39.7,22.0,0.0
2022-04-14,25.5,4.3,115341.4,65131.7,,2926.07,780.518,150210.0,133840.0,89.1,100.0,,38.0,7.48,54330.0,35460.0,65.3,3480.0,11525.0,0.3,4.46,0.77,30.0,38.0,,32.1,7.57,,,,,,,1.7,,79.0,,,30.7,6.71,,,,,,,,,,24.0,,41.0,7.19,52860.0,25820.0,48.8,6116.0,10630.0,0.58,1.84,0.88,73.0,58.0,,27.3,7.7,,,,,,,4.46,,30.0,24984.0,61.7,41.5,22.0,0.0
2022-04-15,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,58.0,,,,49310.0,33280.0,67.5,3566.0,12340.0,0.29,,,52.0,,,,,82730.0,64130.0,77.5,,,,,,,24.0,87.0,,,,,,,,,,,73.0,58.0,,,,51950.0,26730.0,51.5,2708.0,14365.0,0.19,,,30.0,24982.0,60.3,42.0,30.0,0.0
2022-04-16,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,58.0,,,,,,,,,,,,52.0,0.0,,,,,,,,,,,,,24.0,90.0,,,,,,,,,,,73.0,58.0,,,,,,,,,,,,30.0,24995.0,61.3,41.2,11.0,0.0
2022-04-17,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,28.0,,,,,,,,,,,,107.0,0.0,,,,,,,,,,,,,24.0,44.0,,,,,,,,,,,73.0,58.0,16.0,,,,,,,,,,,30.0,25494.0,61.0,40.8,9.0,0.0
2022-04-18,,,,,,,,,,,100.0,,,,54240.0,35330.0,65.1,3390.0,11870.0,0.29,,,30.0,48.0,,,,,,,,,,,,63.0,,,,,,,,,,,,,,24.0,44.0,,,56390.0,28960.0,51.4,7215.0,10615.0,0.68,,,73.0,58.0,,,,,,,,,,,,30.0,26112.0,60.4,41.2,33.0,0.0
2022-04-19,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,55.0,,32.5,7.47,53730.0,36410.0,67.8,3900.0,12095.0,0.32,,,55.0,11.0,,32.1,7.39,63050.0,44430.0,70.5,6218.0,12945.0,0.48,,,207.0,16.0,,,,,,,,,,,,109.0,58.0,85.0,31.2,7.68,48920.0,24930.0,51.0,2389.0,15005.0,0.16,,,30.0,28389.0,61.7,41.5,18.0,0.0
2022-04-20,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,55.0,,,,,,,,,,,,55.0,15.0,,,,,,,,,,,,152.0,12.0,102.0,,,,,,,,,,,145.0,58.0,1.0,,,,,,,,,,,30.0,29655.0,59.3,43.5,36.0,0.0
2022-04-21,25.3,4.4,160125.3,100900.8,,3630.082,697.267,168210.0,147020.0,87.4,100.0,,28.0,7.42,48680.0,32960.0,67.7,5494.0,11620.0,0.47,4.9,0.7,30.0,61.0,,,,,,,,,,2.99,,49.0,15.0,,,,,,,,,,0.97,,152.0,6.0,99.0,37.0,6.6,72220.0,38560.0,53.4,10316.0,11310.0,0.91,0.51,0.83,290.0,58.0,,,,,,,,,,4.9,,30.0,27718.0,59.6,43.3,38.0,0.0
2022-04-22,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,55.0,,,,56230.0,38440.0,68.4,5835.0,12930.0,0.45,,,55.0,15.0,,,,58960.0,40330.0,68.4,5089.0,13250.0,0.38,,,152.0,0.0,73.0,,,,,,,,,,,,58.0,,,,44650.0,21950.0,49.2,1879.0,16270.0,0.12,,,30.0,28524.0,61.6,41.0,25.0,0.0
2022-04-23,,,,,,,,,,,90.0,,,,,,,,,,,,33.0,45.0,,,,,,,,,,,,67.0,15.0,,,,,,,,,,,,152.0,0.0,87.0,,,,,,,,,,,,50.0,,,,,,,,,,,,35.0,28015.0,61.1,40.5,51.0,0.0
2022-04-24,,,,,,,,,,,80.0,,,,,,,,,,,,38.0,30.0,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,0.0,71.0,,,,,,,,,,,,39.0,,,,,,,,,,,,45.0,26273.0,64.5,38.8,40.0,0.0
2022-04-25,,,,,,,,,,,100.0,,37.0,7.51,59450.0,39170.0,65.9,3120.0,11750.0,0.27,,,30.0,32.0,,,,,,,,,,,,94.0,20.0,,,,,,,,,,,,114.0,0.0,39.0,40.9,7.02,62150.0,31970.0,51.4,8404.0,11765.0,0.71,,,,58.0,,,,,,,,,,,,30.0,27235.0,62.2,40.3,33.0,0.0
2022-04-26,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,27.0,,28.0,7.6,60510.0,41170.0,68.0,4354.0,12300.0,0.35,,,111.0,15.0,,30.0,7.66,62830.0,41020.0,65.3,3555.0,13045.0,0.27,,,152.0,0.0,93.0,,,,,,,,,,,,58.0,,22.5,7.65,48780.0,26130.0,53.6,1129.0,15190.0,0.07,,,30.0,28048.0,60.6,39.5,36.0,0.0
2022-04-27,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,22.0,,,,,,,,,,,,136.0,30.0,,,,,,,,,,,,76.0,0.0,82.0,,,,,,,,,,,,58.0,,,,,,,,,,,,30.0,27187.0,61.5,39.9,31.0,0.0
2022-04-28,,,92575.6,93093.0,,3660.463,813.173,174020.0,155060.0,89.1,100.0,,36.9,7.42,57500.0,37240.0,64.8,4129.0,11980.0,0.34,5.17,0.77,30.0,32.0,,,,,,,,,,1.65,,94.0,30.0,,,,,,,,,,2.04,,76.0,0.0,70.0,37.0,7.45,57980.0,28820.0,49.7,6431.0,11570.0,0.56,0.0,0.88,,58.0,,,,,,,,,,5.16,,30.0,28289.0,63.3,40.0,36.0,0.0
2022-04-29,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,11.0,,32.3,7.55,50210.0,32980.0,65.7,3900.0,12810.0,0.3,,,273.0,30.0,,35.0,7.59,68730.0,47770.0,69.5,3765.0,12685.0,0.3,,,76.0,0.0,100.0,,,,,,,,,,,,58.0,,32.6,7.66,53230.0,27890.0,52.4,3525.0,15470.0,0.23,,,30.0,26585.0,64.1,40.2,38.0,0.0
2022-04-30,,,,,,,,,,,78.0,,,,,,,,,,,,38.0,0.0,,,,,,,,,,,,,45.0,,,,,,,,,,,,51.0,17.0,76.0,,,,,,,,,,,102.0,50.0,,,,,,,,,,,,35.0,27772.0,64.1,39.7,22.0,0.0
2022-05-01,,,,,,,,,,,75.0,,,,,,,,,,,,40.0,0.0,,,,,,,,,,,,,45.0,,,,,,,,,,,,51.0,17.0,51.0,,,,,,,,,,,102.0,44.0,,,,,,,,,,,,40.0,27663.0,65.3,37.7,28.0,0.0
2022-05-02,,,,,,,,,,,100.0,,37.8,7.58,58830.0,37970.0,64.5,3071.0,11800.0,0.26,,,30.0,0.0,,,,,,,,,,,,,46.0,,,,,,,,,,,,50.0,35.0,,40.2,7.78,50690.0,24100.0,47.5,3506.0,12000.0,0.29,,,50.0,58.0,,,,,,,,,,,,30.0,26683.0,61.3,39.0,32.0,0.0
2022-05-03,,,,,,,,,,,92.0,,,,,,,,,,,,33.0,0.0,,,,51430.0,32410.0,63.0,2104.0,12705.0,0.17,,,,46.0,,,,57850.0,37390.0,64.6,3060.0,12405.0,0.25,,,50.0,35.0,89.0,,,,,,,,,,,50.0,54.0,,,,50990.0,26580.0,52.1,2876.0,15510.0,0.19,,,32.0,28063.0,61.6,38.0,33.0,0.0
2022-05-04,,,,,,,,,,,92.0,,35.0,7.49,54390.0,35070.0,64.5,3548.0,11730.0,0.3,,,33.0,0.0,,,,,,,,,,,,,46.0,,,,,,,,,,,,50.0,35.0,89.0,38.3,7.53,55580.0,27140.0,48.8,3038.0,11915.0,0.25,,,50.0,58.0,,,,,,,,,,,,30.0,27808.0,60.0,42.7,38.0,0.0
2022-05-05,,,,,,,,,,,86.0,,,,,,,,,,,,35.0,0.0,,,,,,,,,,,,,46.0,,,,,,,,,,,,50.0,35.0,92.0,,,,,,,,,,,50.0,50.0,,,,,,,,,,,,35.0,27940.0,62.2,40.5,22.0,0.0
2022-05-06,24.3,4.6,115602.6,62462.4,,2700.019,715.639,123510.0,109930.0,89.0,78.0,,,,,,,,,,2.86,,38.0,0.0,,33.1,7.75,54660.0,33030.0,60.4,1654.0,12990.0,0.13,0.0,0.81,,38.0,,32.7,7.45,53190.0,34310.0,64.5,4076.0,11425.0,0.36,1.83,0.78,60.0,30.0,80.0,,,,,,,,,1.89,,58.0,34.0,,31.7,7.76,47050.0,24140.0,51.3,2284.0,14365.0,0.16,2.15,0.87,51.0,26793.0,62.3,39.1,25.0,0.0
2022-05-07,,,,,,,,,,,64.0,,,,,,,,,,,,47.0,0.0,,,,,,,,,,,,,46.0,,,,,,,,,,,,50.0,35.0,74.0,,,,,,,,,,,50.0,35.0,,,,,,,,,,,,50.0,26217.0,63.4,39.5,29.0,0.0
2022-05-08,,,,,,,,,,,60.0,,,,,,,,,,,,50.0,0.0,,,,,,,,,,,,,33.0,,,,,,,,,,,,69.0,29.0,55.0,,,,,,,,,,,60.0,32.0,,,,,,,,,,,,54.0,25218.0,64.2,38.7,30.0,0.0
2022-05-09,,,,,,,,,,,93.0,,,,52200.0,33250.0,63.7,2816.0,12170.0,0.23,,,32.0,0.0,,,,,,,,,,,,,44.0,,,,,,,,,,,,52.0,44.0,47.0,,,54390.0,26060.0,47.9,1328.0,11775.0,0.11,,,40.0,54.0,,,,,,,,,,,,32.0,25003.0,62.8,41.1,34.0,0.0
2022-05-10,,,,,,,,,,,75.0,,,,,,,,,,,,40.0,0.0,,34.6,7.85,53860.0,32050.0,59.5,1406.0,12615.0,0.11,,,,42.0,,34.0,7.6,55820.0,35310.0,63.3,3176.0,11485.0,0.28,,,54.0,44.0,56.0,,,,,,,,,,,40.0,50.0,,28.4,7.84,43930.0,21740.0,49.5,1444.0,14610.0,0.1,,,35.0,24908.0,60.8,43.0,53.0,0.0
2022-05-11,,,,,,,,,,,75.0,,,,,,,,,,,,40.0,0.0,,,,,,,,,,,,,38.0,,,,,,,,,,,,60.0,39.0,52.0,,,,,,,,,,,45.0,44.0,,,,,,,,,,,,40.0,24809.0,60.1,36.0,48.0,0.0
2022-05-12,23.8,4.5,123438.1,104904.8,,3340.067,698.263,154370.0,139350.0,90.3,86.0,,34.2,7.65,52950.0,33130.0,62.6,2153.0,11420.0,0.19,3.99,0.82,35.0,0.0,,,,,,,,,,0.0,,,38.0,,,,,,,,,,2.32,,60.0,44.0,55.0,39.4,7.71,54400.0,26440.0,48.6,1076.0,11970.0,0.09,3.52,0.9,40.0,50.0,,,,,,,,,,4.0,,35.0,26076.0,60.2,42.1,39.0,0.0
2022-05-13,,,,,,,,,,,75.0,,,,,,,,,,,,40.0,,,34.0,7.75,53270.0,26960.0,50.6,3008.0,13400.0,0.22,,,,30.0,,36.0,7.64,56400.0,35150.0,62.3,2993.0,11725.0,0.26,,,76.0,32.0,82.0,,,,,,,,,,,54.0,44.0,,35.0,7.87,49030.0,25950.0,52.9,2696.0,13250.0,0.2,,,40.0,23775.0,60.5,41.9,50.0,0.0
2022-05-14,,,,,,,,,,,75.0,,,,,,,,,,,,40.0,,,,,,,,,,,,,,39.0,,,,,,,,,,,,58.0,39.0,78.0,,,,,,,,,,,45.0,44.0,,,,,,,,,,,,40.0,22654.0,61.8,41.6,44.0,0.0
2022-05-15,,,,,,,,,,,60.0,,,,,,,,,,,,50.0,,,,,,,,,,,,,,33.0,,,,,,,,,,,,69.0,29.0,34.0,,,,,,,,,,,60.0,32.0,,,,,,,,,,,,54.0,21588.0,61.3,42.0,32.0,0.0
2022-05-16,,,,,,,,,,,86.0,,32.0,7.81,51760.0,32340.0,62.5,2280.0,11855.0,0.19,,,35.0,0.0,,,,,,,,,,,,,42.0,,,,,,,,,,,,54.0,44.0,49.0,32.5,7.71,52300.0,25610.0,49.0,968.0,11655.0,0.08,,,40.0,50.0,,,,,,,,,,,,35.0,21299.0,60.0,41.0,42.0,0.0
2022-05-17,,,,,,,,,,,85.0,,,,,,,,,,,,35.0,0.0,,,,,,,,,,,,,50.0,,34.0,7.6,77060.0,56200.0,72.9,3135.0,12185.0,0.26,,,46.0,50.0,54.0,,,,,,,,,,,35.0,50.0,,29.7,7.6,42090.0,20330.0,48.3,1399.0,16015.0,0.09,,,35.0,22839.0,58.7,43.2,46.0,0.0
2022-05-18,,,,,,,,,,,92.0,,,,,,,,,,,,33.0,0.0,,,,,,,,,,,,,50.0,,,,,,,,,,,,46.0,54.0,38.0,,,,,,,,,,,32.0,54.0,37.0,,,,,,,,,,,32.0,24558.0,56.0,42.7,57.0,0.0
2022-05-19,,,117621.1,66466.4,,2500.758,641.561,108960.0,96610.0,88.7,92.0,,,,54640.0,33840.0,61.9,2243.0,12240.0,0.18,2.96,0.79,33.0,0.0,,,,,,,,,,0.0,,,50.0,,,,,,,,,,2.12,,46.0,50.0,9.0,,,53580.0,26270.0,49.0,1035.0,11320.0,0.09,2.77,0.88,35.0,50.0,42.0,,,,,,,,,2.77,,35.0,24881.0,58.3,44.3,48.0,0.0
2022-05-20,,,,,,,,,,,85.0,,,,,,,,,,,,35.0,0.0,,,,,,,,,,,,,50.0,,36.3,7.67,51820.0,32490.0,62.7,2321.0,12135.0,0.19,,,46.0,50.0,41.0,,,,,,,,,,,35.0,50.0,,32.5,7.95,47600.0,24830.0,52.2,1373.0,13390.0,0.1,,,35.0,24161.0,59.7,43.1,34.0,0.0
2022-05-21,,,,,,,,,,,70.0,,,,,,,,,,,,43.0,0.0,,,,,,,,,,,,,50.0,,,,,,,,,,,,46.0,30.0,37.0,,,,,,,,,,,58.0,35.0,41.0,,,,,,,,,,,50.0,25137.0,60.3,41.5,35.0,0.0
2022-05-22,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,0.0,,,,,,,,,,,,,50.0,,,,,,,,,,,,46.0,18.0,0.0,,,,,,,,,,,97.0,16.0,0.0,,,,,,,,,,,109.0,23509.0,61.8,40.1,31.0,0.0
2022-05-23,,,,,,,,,,,100.0,,36.1,7.7,53770.0,32600.0,60.6,2003.0,11670.0,0.17,,,30.0,0.0,,,,,,,,,,,,,65.0,,,,,,,,,,,,35.0,31.0,41.0,37.0,7.75,49860.0,24080.0,48.3,686.0,11590.0,0.06,,,56.0,35.0,40.0,,,,,,,,,,,50.0,22264.0,58.8,43.6,50.0,0.0
2022-05-24,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,0.0,,,,,,,,,,,,,57.0,,35.7,7.53,54730.0,34710.0,63.4,2981.0,11765.0,0.25,,,40.0,47.0,57.0,,,,,,,,,,,37.0,47.0,54.0,30.1,7.6,42170.0,20320.0,48.2,866.0,15025.0,0.06,,,37.0,24716.0,59.8,42.0,58.0,0.0
2022-05-25,,,,,,,,,,,90.0,,,,,,,,,,,,33.0,0.0,,,,,,,,,,,,,60.0,,,,,,,,,,,,38.0,44.0,53.0,,,,,,,,,,,40.0,44.0,51.0,,,,,,,,,,,40.0,26160.0,59.5,42.6,48.0,0.0
2022-05-26,29.0,4.5,174223.7,103837.1,,4271.016,865.662,161000.0,144660.0,89.9,90.0,,34.3,7.67,51560.0,32040.0,62.1,2156.0,11930.0,0.18,4.34,0.82,33.0,0.0,,,,,,,,,,0.0,,,50.0,,,,,,,,,,3.17,,46.0,30.0,34.0,36.3,7.66,51120.0,25310.0,49.5,926.0,11495.0,0.08,2.49,0.89,58.0,30.0,35.0,,,,,,,,,2.49,,58.0,26070.0,59.1,42.6,52.0,0.0
2022-05-27,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,,,,,,,,,,,,,,40.0,,33.2,7.71,53630.0,33820.0,63.1,3953.0,11535.0,0.34,,,57.0,45.0,61.0,,,,,,,,,,,39.0,45.0,50.0,37.4,7.63,45950.0,21910.0,47.7,1069.0,13800.0,0.08,,,39.0,24578.0,58.3,42.6,39.0,1.0
2022-05-28,,,,,,,,,,,90.0,,,,,,,,,,,,33.0,,,,,,,,,,,,,,65.0,,,,,,,,,,,,35.0,30.0,58.0,,,,,,,,,,,58.0,30.0,53.0,,,,,,,,,,,58.0,24685.0,57.9,43.1,75.0,0.0
2022-05-29,,,,,,,,,,,90.0,,,,,,,,,,,,33.0,0.0,,,,,,,,,,,,,50.0,,,,,,,,,,,,46.0,35.0,7.0,,,,,,,,,,,50.0,35.0,7.0,,,,,,,,,,,50.0,24543.0,59.3,42.2,70.0,0.0
2022-05-30,,,,,,,,,,,100.0,,39.0,7.7,52710.0,32080.0,60.9,2014.0,11990.0,0.17,,,30.0,0.0,,,,,,,,,,,,,50.0,,,,,,,,,,,,46.0,40.0,40.0,40.6,7.72,49330.0,23740.0,48.1,795.0,11175.0,0.07,,,44.0,40.0,37.0,,,,,,,,,,,44.0,25424.0,60.2,41.9,53.0,0.0
2022-05-31,,,,,,,,,,,90.0,,,,,,,,,,,,33.0,,,,,,,,,,,,,,40.0,,33.7,7.7,53770.0,34560.0,64.3,3053.0,12550.0,0.24,,,57.0,38.0,50.0,,,,,,,,,,,46.0,40.0,46.0,26.3,7.63,41040.0,19980.0,48.7,1103.0,14690.0,0.08,,,44.0,21980.0,57.3,44.7,65.0,0.0
2022-06-01,,,,,,,,,,,90.0,,,,,,,,,,,,33.0,,,,,,,,,,,,,,40.0,,,,,,,,,,,,57.0,35.0,39.0,,,,,,,,,,,50.0,35.0,37.0,,,,,,,,,,,50.0,24726.0,59.1,42.7,55.0,5.0
2022-06-02,15.1,4.2,165251.8,104788.0,,4593.189,1137.216,164740.0,144520.0,87.7,90.0,,36.2,7.78,52710.0,32470.0,61.6,2205.0,12680.0,0.17,4.34,0.78,33.0,,,,,,,,,,,,,,40.0,,,,,,,,,,2.54,,57.0,35.0,55.0,37.1,7.8,48350.0,23910.0,49.5,975.0,11360.0,0.09,2.9,0.86,50.0,35.0,48.0,,,,,,,,,2.9,,50.0,23827.0,59.3,42.2,71.0,0.0
2022-06-03,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,,,,,,,,,,,,,,65.0,,37.1,7.83,53190.0,33140.0,62.3,2756.0,13120.0,0.21,,,35.0,50.0,83.0,,,,,,,,,,,35.0,50.0,51.0,37.3,7.64,41200.0,21000.0,51.0,1121.0,13770.0,0.08,,,35.0,25051.0,57.3,44.7,75.0,0.0
2022-06-04,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,,,,,,,,,,,,,,50.0,,,,,,,,,,,,46.0,40.0,41.0,,,,,,,,,,,44.0,40.0,40.0,,,,,,,,,,,44.0,28280.0,58.9,43.2,40.0,0.0
2022-06-05,,,,,,,,,,,80.0,,,,,,,,,,,,38.0,,,,,,,,,,,,,,50.0,,,,,,,,,,,,46.0,34.0,12.0,,,,,,,,,,,51.0,27.0,6.0,,,,,,,,,,,65.0,26015.0,60.2,42.3,46.0,0.0
2022-06-06,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,,,,,,,,,,,,,,70.0,,,,,,,,,,,,33.0,25.0,37.0,,,,,,,,,,,70.0,25.0,35.0,,,,,,,,,,,70.0,23883.0,59.7,42.6,35.0,2.0
2022-06-07,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,,,,,,,,,,,,,,50.0,,33.2,7.67,53370.0,33470.0,62.7,3086.0,12575.0,0.25,,,46.0,23.0,59.0,,,,,,,,,,,76.0,44.0,54.0,35.9,8.02,43880.0,22810.0,52.0,1031.0,13690.0,0.08,,,40.0,23111.0,59.1,43.2,47.0,0.0
2022-06-08,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,,,,,,,,,,,,,,65.0,,,,,,,,,,,,35.0,50.0,57.0,,,,,,,,,,,35.0,50.0,58.0,,,,,,,,,,,35.0,23470.0,59.5,44.2,61.0,0.0
2022-06-09,16.7,4.3,142594.2,80882.4,,3551.616,782.561,182410.0,164840.0,90.4,95.0,,39.2,7.75,51220.0,31740.0,62.0,2190.0,12725.0,0.17,5.22,0.83,32.0,,,,,,,,,,,,,,50.0,,,,,,,,,,3.61,,46.0,45.0,56.0,40.5,7.85,47250.0,22990.0,48.7,833.0,10490.0,0.08,4.26,0.9,39.0,45.0,43.0,,,,,,,,,4.26,,39.0,26075.0,59.3,43.8,13.0,0.0
2022-06-10,,,,,,,,,,,100.0,,,,,,,,,,,,30.0,,,,,,,,,,,,,,55.0,,35.5,7.67,55860.0,35880.0,64.2,3319.0,12635.0,0.26,,,41.0,45.0,53.0,,,,,,,,,,,39.0,45.0,63.0,34.8,7.66,38060.0,18670.0,49.1,1039.0,15495.0,0.07,,,39.0,26081.0,58.7,43.3,50.0,0.0
